Time Stamp,Accel x,Accel y,Accel z,Gyro x,Gyro y,Gyro z,Yaw (Deg),Pitch (Deg),Roll (Deg)
156033851,-1852,0228,-0784,0022,0011,0008,088.8346,022.8111,007.3622
156039601,-1845,0197,-0801,0017,0011,0006,089.6028,022.7893,006.9701
156045300,-1850,0219,-0781,0009,0012,0011,091.9717,023.4247,005.9813
156051018,-1847,0213,-0762,0006,0014,0016,089.7496,022.6609,006.8531
156056744,-1848,0220,-0785,0005,0016,0009,090.1036,022.2384,006.5424
156062428,-1822,0224,-0770,0003,0020,0011,090.0200,022.9580,006.8240
156068146,-1830,0221,-0777,0011,0024,0004,089.4630,022.7373,007.0308
156073856,-1831,0240,-0771,0012,0025,0002,089.9020,022.8814,006.8630
156079527,-1832,0257,-0776,0015,0024,0004,088.3783,022.6387,007.5458
156085227,-1842,0246,-0772,0018,0023,0003,087.5171,022.7800,008.0437
156090928,-1842,0256,-0771,0022,0020,0009,088.3125,022.5361,007.5488
156096631,-1857,0276,-0765,0025,0019,0009,087.4938,022.5212,007.9591
156102353,-1825,0241,-0762,0022,0016,0009,086.0905,022.1294,008.5151
156108091,-1823,0235,-0762,0029,0015,0011,088.6606,022.5390,007.3867
156113884,-1819,0257,-0758,0027,0009,0011,088.7424,022.5158,007.3381
156119614,-1820,0236,-0759,0029,0004,0015,087.0901,022.4097,008.1295
156125302,-1814,0238,-0765,0030,0006,0016,088.7843,022.4759,007.3047
156130993,-1807,0212,-0788,0030,0003,0017,088.5809,022.7153,007.4938
156136710,-1827,0229,-0778,0030,0006,0019,090.8660,023.5016,006.5973
156142425,-1812,0208,-0763,0030,0003,0018,089.1894,022.8232,007.2197
156148122,-1820,0212,-0764,0023,0007,0020,090.5720,022.6900,006.4849
156153816,-1800,0212,-0784,0024,0008,0021,090.1611,022.6292,006.6650
156159520,-1810,0221,-0778,0019,0008,0016,090.5867,023.4721,006.7244
156165251,-1813,0223,-0769,0021,0010,0016,089.8015,023.0667,006.9897
156171025,-1815,0212,-0779,0020,0008,0014,089.5706,022.8028,007.0157
156176707,-1822,0210,-0799,0019,0010,0014,090.5648,023.1235,006.6224
156182488,-1845,0204,-0776,0024,0015,0012,090.9734,023.6110,006.5665
156188215,-1836,0221,-0790,0028,0012,0011,090.9012,022.5697,006.2745
156194002,-1843,0236,-0776,0027,0013,0010,089.9564,023.2239,006.9546
156199742,-1839,0222,-0778,0027,0013,0011,088.7537,022.5951,007.3422
156205584,-1859,0218,-0774,0028,0010,0011,089.9788,022.8158,006.8063
